product_id,name,category,cost,rating,review,image_path
606,Pro Brown Sleeping Bag,Kitchen,292.45,4.2,Gripping story from start to finish.,E_commerce/data/images/pro_brown_sleeping_bag.jpg
607,Beige Board Game Eco,Electronics,685.22,4.8,Good value. Loud and clear audio.,E_commerce/data/images/beige_board_game_eco.jpg
608,Black SSD Ultra,Health,34.48,3.6,Kept me up all night reading! Would buy again.,E_commerce/data/images/black_ssd_ultra.jpg
609,Classic Orange Monitor,Home & Garden,584.99,3.0,"Battery lasts all day, sleek design.",E_commerce/data/images/classic_orange_monitor.jpg
610,Purple Notebook Urban,Toys,189.98,3.0,"Good value. Secure fit, lightweight.",E_commerce/data/images/purple_notebook_urban.jpg
611,Eco Brush - White Edition,Sports,272.38,3.1,"Powerful motor, mixes everything smoothly. Highly recommended.",E_commerce/data/images/eco_brush_white_edition.jpg
612,Green Notebook Ultra,Toys,80.23,4.2,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/green_notebook_ultra.jpg
613,Premium Air Fryer Series 830,Electronics,602.08,3.6,"Comfortable fit, but color fades after wash.",E_commerce/data/images/premium_air_fryer_series_830.jpg
614,Eco Sofa - Yellow Edition,Beauty,163.87,4.0,Inspirational and practical advice.,E_commerce/data/images/eco_sofa_yellow_edition.jpg
615,Black Mat Compact,Automotive,116.96,4.3,Stylish and holds water well.,E_commerce/data/images/black_mat_compact.jpg
616,Synthetic Brush Pro,Beauty,185.99,4.3,Stylish and holds water well. Would buy again.,E_commerce/data/images/synthetic_brush_pro.jpg
617,Mini Controller - Yellow Edition,Beauty,130.96,3.7,"Comfortable fit, but color fades after wash. Highly recommended.",E_commerce/data/images/mini_controller_yellow_edition.jpg
618,Pro Green Helmet,Electronics,796.4,3.4,Good value. Blocks out all noise effectively.,E_commerce/data/images/pro_green_helmet.jpg
619,Red Webcam Max,Health,252.14,5.0,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/red_webcam_max.jpg
620,Modern Orange Board Game,Home & Garden,162.77,4.0,Loud and clear audio.,E_commerce/data/images/modern_orange_board_game.jpg
621,Max Yellow Lamp,Books,86.48,5.0,"Secure fit, lightweight. Works well.",E_commerce/data/images/max_yellow_lamp.jpg
622,Classic Monitor - Blue Edition,Automotive,999.83,4.3,"Comfortable fit, but color fades after wash.",E_commerce/data/images/classic_monitor_blue_edition.jpg
623,Urban Vacuum Series 361,Outdoors,80.65,4.2,Kept me up all night reading. Works well.,E_commerce/data/images/urban_vacuum_series_361.jpg
624,Synthetic Keyboard Rugged,Office,452.83,4.0,Durable and easy to use in the garden. Works well.,E_commerce/data/images/synthetic_keyboard_rugged.jpg
625,Nail Clippers Deluxe X18,Outdoors,428.23,3.1,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/nail_clippers_deluxe_x18.jpg
626,Mini Jacket - Red Edition,Electronics,218.17,4.1,Blocks out all noise effectively. Would buy again.,E_commerce/data/images/mini_jacket_red_edition.jpg
627,Rugged Mouse Series 579,Office,157.19,3.5,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/rugged_mouse_series_579.jpg
628,Pro Jacket Series 625,Automotive,430.63,3.8,Stylish and holds water well. Works well.,E_commerce/data/images/pro_jacket_series_625.jpg
629,Modern Mat - Silver Edition,Books,258.3,3.2,"Non-slip surface, excellent for yoga. Works well.",E_commerce/data/images/modern_mat_silver_edition.jpg
630,Purple Action Figure Advanced,Automotive,209.53,4.5,Good value. Durable and easy to use in the garden.,E_commerce/data/images/purple_action_figure_advanced.jpg
631,Classic Headphones Series 113,Outdoors,332.91,3.5,"Good value. Well-balanced, good control.",E_commerce/data/images/classic_headphones_series_113.jpg
632,Urban HDD Series 789,Books,412.09,4.2,"Amazing sound quality, worth every penny! Highly recommended.",E_commerce/data/images/urban_hdd_series_789.jpg
633,Brown Novel Rugged,Health,34.97,4.1,"Powerful motor, mixes everything smoothly.",E_commerce/data/images/brown_novel_rugged.jpg
634,Compact Beige HDD,Sports,436.91,3.9,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/compact_beige_hdd.jpg
635,Premium Desk Series 967,Clothing,539.45,4.4,Inspirational and practical advice. Works well.,E_commerce/data/images/premium_desk_series_967.jpg
636,Comfort Mat - Pink Edition,Clothing,562.03,4.3,"Comfortable fit, but color fades after wash. Would buy again.",E_commerce/data/images/comfort_mat_pink_edition.jpg
637,Mini Cushion Series 165,Clothing,555.66,2.8,"Good value. Beautiful print, true to size.",E_commerce/data/images/mini_cushion_series_165.jpg
638,Cotton Mouse Mini,Pet Supplies,134.24,3.8,Loud and clear audio. Would buy again.,E_commerce/data/images/cotton_mouse_mini.jpg
639,Advanced Drone - Green Edition,Garden,394.98,3.7,"Battery lasts all day, sleek design. Would buy again.",E_commerce/data/images/advanced_drone_green_edition.jpg
640,Brown Hose Wireless,Home & Garden,371.33,3.3,Blocks out all noise effectively. Works well.,E_commerce/data/images/brown_hose_wireless.jpg
641,Deluxe T-Shirt - Blue Edition,Home & Garden,111.99,3.8,Durable and easy to use in the garden. Would buy again.,E_commerce/data/images/deluxe_t_shirt_blue_edition.jpg
642,Puzzle Comfort V50,Home & Garden,175.14,2.8,Keeps me warm in winter. Would buy again.,E_commerce/data/images/puzzle_comfort_v50.jpg
643,Action Figure Max V7,Office,308.73,3.9,"Battery lasts all day, sleek design.",E_commerce/data/images/action_figure_max_v7.jpg
644,Drone Deluxe S29,Garden,304.05,4.5,"Beautiful print, true to size. Works well.",E_commerce/data/images/drone_deluxe_s29.jpg
645,Ultra Gold Blender,Garden,154.74,4.5,Keeps me warm in winter. Highly recommended.,E_commerce/data/images/ultra_gold_blender.jpg
646,Smart Toy Car - Beige Edition,Sports,160.45,4.4,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/smart_toy_car_beige_edition.jpg
647,Silicone Lantern Mini,Kitchen,661.74,3.7,Keeps me warm in winter.,E_commerce/data/images/silicone_lantern_mini.jpg
648,Premium Board Game Series 268,Sports,391.64,4.3,"Even cooking, easy cleanup.",E_commerce/data/images/premium_board_game_series_268.jpg
649,Bamboo Vacuum Performance,Office,363.56,3.5,Stylish and holds water well. Would buy again.,E_commerce/data/images/bamboo_vacuum_performance.jpg
650,Monitor Ultra S40,Automotive,662.48,4.4,"Perfect length, material is soft. Works well.",E_commerce/data/images/monitor_ultra_s40.jpg
651,Yellow Lens Pro,Sports,284.21,3.9,Keeps me warm in winter. Would buy again.,E_commerce/data/images/yellow_lens_pro.jpg
652,Desk Performance V2,Books,316.63,2.8,"Powerful motor, mixes everything smoothly. Would buy again.",E_commerce/data/images/desk_performance_v2.jpg
653,Pro Green Desk,Sports,390.45,4.6,"Even cooking, easy cleanup.",E_commerce/data/images/pro_green_desk.jpg
654,Premium Controller - Silver Edition,Health,203.0,4.3,"Non-slip surface, excellent for yoga. Works well.",E_commerce/data/images/premium_controller_silver_edition.jpg
655,Modern Beige Lens,Office,170.65,4.3,"Good value. Beautiful print, true to size.",E_commerce/data/images/modern_beige_lens.jpg
656,Ultra Grill Series 183,Sports,449.83,3.8,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/ultra_grill_series_183.jpg
657,Modern Board Game Series 504,Toys,130.93,3.7,Keeps me warm in winter. Highly recommended.,E_commerce/data/images/modern_board_game_series_504.jpg
658,Advanced Mat - Beige Edition,Health,71.67,3.7,Inspirational and practical advice. Works well.,E_commerce/data/images/advanced_mat_beige_edition.jpg
659,Grill Max V24,Gaming,303.8,3.9,"Non-slip surface, excellent for yoga. Works well.",E_commerce/data/images/grill_max_v24.jpg
660,Wireless Puzzle Series 246,Books,71.89,4.0,"Beautiful print, true to size.",E_commerce/data/images/wireless_puzzle_series_246.jpg
661,Silicone Pillow Pro,Garden,471.0,3.9,"Well-balanced, good control. Highly recommended.",E_commerce/data/images/silicone_pillow_pro.jpg
662,Ultra Lantern Series 879,Kitchen,121.31,4.3,"Well-balanced, good control. Would buy again.",E_commerce/data/images/ultra_lantern_series_879.jpg
663,Travel Stand Series 653,Toys,149.82,4.9,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/travel_stand_series_653.jpg
664,Brown Headphones Wireless,Office,478.03,4.0,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/brown_headphones_wireless.jpg
665,Comfort Blue Headphones 665,Home & Garden,179.48,4.8,Gripping story from start to finish. Would buy again.,E_commerce/data/images/comfort_blue_headphones_665.jpg
666,Premium Jacket Series 603,Automotive,205.09,2.9,Kept me up all night reading. Works well.,E_commerce/data/images/premium_jacket_series_603.jpg
667,Leather Helmet Max,Sports,395.74,4.0,Loud and clear audio. Highly recommended.,E_commerce/data/images/leather_helmet_max.jpg
668,Bamboo Backpack Pro,Clothing,303.17,3.2,"Well-balanced, good control. Would buy again.",E_commerce/data/images/bamboo_backpack_pro.jpg
669,Comfort Silver Mat,Home & Garden,204.64,4.1,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/comfort_silver_mat.jpg
670,Green Cushion Eco,Office,383.86,4.0,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/green_cushion_eco.jpg
671,White Puzzle Lite,Health,236.79,3.9,Good value. Inspirational and practical advice.,E_commerce/data/images/white_puzzle_lite.jpg
672,Classic Gold Chair,Clothing,224.07,4.4,Good value. Stylish and holds water well.,E_commerce/data/images/classic_gold_chair.jpg
673,Purple Pet Bed Rugged,Beauty,150.44,3.9,Kept me up all night reading!,E_commerce/data/images/purple_pet_bed_rugged.jpg
674,Nail Clippers Ultra V40,Garden,574.88,3.4,Loud and clear audio. Works well.,E_commerce/data/images/nail_clippers_ultra_v40.jpg
675,Advanced Router Series 429,Kitchen,672.12,4.2,Good value. Blocks out all noise effectively.,E_commerce/data/images/advanced_router_series_429.jpg
676,Lite T-Shirt - Orange Edition,Outdoors,103.92,4.6,"Well-balanced, good control. Works well.",E_commerce/data/images/lite_t_shirt_orange_edition.jpg
677,Compact Red Lantern,Toys,52.09,3.1,"Beautiful print, true to size. Highly recommended.",E_commerce/data/images/compact_red_lantern.jpg
678,Bamboo Power Bank Urban,Sports,66.56,3.8,"Well-balanced, good control. Highly recommended.",E_commerce/data/images/bamboo_power_bank_urban.jpg
679,Deluxe Brush Series 384,Clothing,268.19,2.6,"Well-balanced, good control. Would buy again.",E_commerce/data/images/deluxe_brush_series_384.jpg
680,Controller Lite V17,Electronics,691.61,2.5,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/controller_lite_v17.jpg
681,Smart Jeans - Pink Edition,Automotive,80.31,4.7,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/smart_jeans_pink_edition.jpg
682,Pink Camera Performance,Sports,71.13,4.7,Loud and clear audio.,E_commerce/data/images/pink_camera_performance.jpg
683,Red Nail Clippers Deluxe,Toys,195.84,3.7,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/red_nail_clippers_deluxe.jpg
684,Premium Desk Series 740,Electronics,373.96,3.4,Loud and clear audio.,E_commerce/data/images/premium_desk_series_740.jpg
685,Premium Novel Series 174,Garden,460.82,4.3,Gripping story from start to finish.,E_commerce/data/images/premium_novel_series_174.jpg
686,Yellow Nail Clippers Pro,Gaming,80.76,4.1,Durable and easy to use in the garden.,E_commerce/data/images/yellow_nail_clippers_pro.jpg
687,Pro Lens Series 511,Outdoors,178.52,4.1,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/pro_lens_series_511.jpg
688,Advanced Chair - Purple Edition,Toys,158.76,3.7,"Perfect length, material is soft.",E_commerce/data/images/advanced_chair_purple_edition.jpg
689,Beige Sandals Classic,Sports,336.81,3.4,"Good value. Well-balanced, good control.",E_commerce/data/images/beige_sandals_classic.jpg
690,Jacket Eco V20,Electronics,376.89,2.5,Great support for long runs. Highly recommended.,E_commerce/data/images/jacket_eco_v20.jpg
691,Mouse Wireless V34,Health,200.73,3.3,Inspirational and practical advice.,E_commerce/data/images/mouse_wireless_v34.jpg
692,White Desk Essential,Toys,136.89,4.0,"Even cooking, easy cleanup. Would buy again.",E_commerce/data/images/white_desk_essential.jpg
693,Urban Grey Stand,Beauty,104.23,5.0,Good value. Recipes are simple and delicious.,E_commerce/data/images/urban_grey_stand.jpg
694,Deluxe Controller Series 886,Automotive,229.16,3.7,"Amazing sound quality, worth every penny! Would buy again.",E_commerce/data/images/deluxe_controller_series_886.jpg
695,Bamboo Blender Ultra,Sports,69.76,4.1,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/bamboo_blender_ultra.jpg
696,Deluxe Pet Bed - Black Edition,Electronics,152.93,5.0,Loud and clear audio. Highly recommended.,E_commerce/data/images/deluxe_pet_bed_black_edition.jpg
697,Action Figure Advanced S11,Books,489.7,4.4,Kept me up all night reading. Works well.,E_commerce/data/images/action_figure_advanced_s11.jpg
698,Brown Novel Urban,Beauty,172.34,3.6,Recipes are simple and delicious.,E_commerce/data/images/brown_novel_urban.jpg
699,Smart Mat - Gold Edition,Office,49.89,3.7,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/smart_mat_gold_edition.jpg
700,Polyester Gloves Travel,Outdoors,504.49,3.9,Good value. Blocks out all noise effectively.,E_commerce/data/images/polyester_gloves_travel.jpg
701,Brown Puzzle Modern,Books,148.79,3.8,Kept me up all night reading! Would buy again.,E_commerce/data/images/brown_puzzle_modern.jpg
702,Essential Watch Series 237,Electronics,439.12,3.9,"Good value. Secure fit, lightweight.",E_commerce/data/images/essential_watch_series_237.jpg
703,Mini Silver Gloves,Toys,44.12,3.0,"Beautiful print, true to size.",E_commerce/data/images/mini_silver_gloves.jpg
704,Performance Orange Monitor,Books,103.36,3.7,Loud and clear audio. Highly recommended.,E_commerce/data/images/performance_orange_monitor.jpg
705,Green Controller Premium,Office,355.76,4.8,Stylish and holds water well.,E_commerce/data/images/green_controller_premium.jpg
706,Webcam Wireless X26,Kitchen,535.31,4.5,"Good value. Perfect length, material is soft.",E_commerce/data/images/webcam_wireless_x26.jpg
707,Performance Cushion Series 875,Home & Garden,217.58,2.7,"Powerful motor, mixes everything smoothly. Highly recommended.",E_commerce/data/images/performance_cushion_series_875.jpg
708,Polyester Camera Advanced,Health,283.57,4.3,"Good value. Powerful motor, mixes everything smoothly.",E_commerce/data/images/polyester_camera_advanced.jpg
709,Travel Green Charger,Office,461.85,3.3,"Well-balanced, good control. Would buy again.",E_commerce/data/images/travel_green_charger.jpg
710,White Vacuum Travel,Automotive,490.53,4.1,"Battery lasts all day, sleek design.",E_commerce/data/images/white_vacuum_travel.jpg
711,Vintage Blue Mascot,Office,101.48,3.5,Keeps me warm in winter.,E_commerce/data/images/vintage_blue_mascot.jpg
712,Pro Jeans Series 275,Health,55.54,2.9,Blocks out all noise effectively.,E_commerce/data/images/pro_jeans_series_275.jpg
713,Deluxe Air Fryer - Gold Edition,Toys,100.21,5.0,"Even cooking, easy cleanup. Highly recommended.",E_commerce/data/images/deluxe_air_fryer_gold_edition.jpg
714,Advanced Jeans Series 246,Outdoors,431.3,3.4,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/advanced_jeans_series_246.jpg
715,Advanced Controller Series 193,Health,110.57,3.2,"Good value. Battery lasts all day, sleek design.",E_commerce/data/images/advanced_controller_series_193.jpg
716,Beige Tent Compact,Home & Garden,425.14,4.1,Gripping story from start to finish. Highly recommended.,E_commerce/data/images/beige_tent_compact.jpg
717,Comfort Silver Cushion,Gaming,514.31,4.4,"Battery lasts all day, sleek design. Works well.",E_commerce/data/images/comfort_silver_cushion.jpg
718,Performance T-Shirt - Pink Edition,Home & Garden,454.85,3.5,"Good value. Perfect length, material is soft.",E_commerce/data/images/performance_t_shirt_pink_edition.jpg
719,Classic Power Bank - Red Edition,Clothing,385.7,3.8,Good value. Recipes are simple and delicious.,E_commerce/data/images/classic_power_bank_red_edition.jpg
720,Comfort Gold Helmet,Electronics,182.93,2.9,"Amazing sound quality, worth every penny. Works well.",E_commerce/data/images/comfort_gold_helmet.jpg
721,Air Fryer Advanced V44,Electronics,212.12,5.0,Keeps me warm in winter.,E_commerce/data/images/air_fryer_advanced_v44.jpg
722,Wireless Sofa Series 104,Toys,155.75,4.5,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/wireless_sofa_series_104.jpg
723,Classic Jeans - Blue Edition,Sports,78.43,4.8,"Battery lasts all day, sleek design.",E_commerce/data/images/classic_jeans_blue_edition.jpg
724,Gold Charger Performance,Toys,128.69,4.5,"Powerful motor, mixes everything smoothly.",E_commerce/data/images/gold_charger_performance.jpg
725,Deluxe Charger - Yellow Edition,Home & Garden,203.42,3.8,Gripping story from start to finish. Works well.,E_commerce/data/images/deluxe_charger_yellow_edition.jpg
726,Sandals Urban X20,Office,254.79,3.9,Durable and easy to use in the garden. Would buy again.,E_commerce/data/images/sandals_urban_x20.jpg
727,Brown Board Game Rugged,Beauty,130.72,4.4,Blocks out all noise effectively.,E_commerce/data/images/brown_board_game_rugged.jpg
728,Classic Sleeping Bag - Purple Edition,Beauty,54.16,3.1,Durable and easy to use in the garden. Works well.,E_commerce/data/images/classic_sleeping_bag_purple_edition.jpg
729,Mini Watch Series 161,Home & Garden,192.04,3.5,"Comfortable fit, but color fades after wash. Highly recommended.",E_commerce/data/images/mini_watch_series_161.jpg
730,Neoprene Nail Clippers Urban,Gaming,650.73,4.5,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/neoprene_nail_clippers_urban.jpg
731,Gold Drone Classic,Kitchen,386.73,5.0,Recipes are simple and delicious. Highly recommended.,E_commerce/data/images/gold_drone_classic.jpg
732,Travel Yellow Mixers,Automotive,873.77,3.4,Great support for long runs. Highly recommended.,E_commerce/data/images/travel_yellow_mixers.jpg
733,Cushion Lite V16,Electronics,108.62,4.2,"Perfect length, material is soft. Highly recommended.",E_commerce/data/images/cushion_lite_v16.jpg
734,Compact Keyboard - White Edition,Toys,48.27,4.5,"Good value. Beautiful print, true to size.",E_commerce/data/images/compact_keyboard_white_edition.jpg
735,Compact Tent Series 617,Toys,154.46,3.0,Gripping story from start to finish. Works well.,E_commerce/data/images/compact_tent_series_617.jpg
736,Vintage Drone Series 279,Automotive,326.67,3.4,Blocks out all noise effectively.,E_commerce/data/images/vintage_drone_series_279.jpg
737,Racket Ultra V1,Beauty,148.77,3.6,"Good value. Powerful motor, mixes everything smoothly.",E_commerce/data/images/racket_ultra_v1.jpg
738,Essential Keyboard Series 756,Pet Supplies,266.07,4.9,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/essential_keyboard_series_756.jpg
739,Comfort Sneakers - Beige Edition,Pet Supplies,77.8,3.5,"Beautiful print, true to size.",E_commerce/data/images/comfort_sneakers_beige_edition.jpg
740,Synthetic Sofa Rugged,Pet Supplies,77.99,4.0,"Battery lasts all day, sleek design.",E_commerce/data/images/synthetic_sofa_rugged.jpg
741,Grey Power Bank Lite,Sports,444.2,3.2,"Non-slip surface, excellent for yoga. Would buy again.",E_commerce/data/images/grey_power_bank_lite.jpg
742,Travel Green Drone,Outdoors,452.6,4.2,Great support for long runs. Works well.,E_commerce/data/images/travel_green_drone.jpg
743,Deluxe Beige Keyboard,Pet Supplies,33.58,4.3,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/deluxe_beige_keyboard.jpg
744,Black Camera Mini,Pet Supplies,148.51,3.8,"Even cooking, easy cleanup. Highly recommended.",E_commerce/data/images/black_camera_mini.jpg
745,Deluxe Mixers Series 928,Electronics,380.55,4.1,Good value. Gripping story from start to finish.,E_commerce/data/images/deluxe_mixers_series_928.jpg
746,Smart T-Shirt Series 699,Sports,352.76,2.9,"Good value. Amazing sound quality, worth every penny!",E_commerce/data/images/smart_t_shirt_series_699.jpg
747,Performance Hose Series 875,Automotive,356.45,4.2,Loud and clear audio. Highly recommended.,E_commerce/data/images/performance_hose_series_875.jpg
748,Travel Purple Sneakers,Beauty,96.81,4.5,Great support for long runs.,E_commerce/data/images/travel_purple_sneakers.jpg
749,Max HDD Series 869,Automotive,629.8,4.2,"Powerful motor, mixes everything smoothly. Highly recommended.",E_commerce/data/images/max_hdd_series_869.jpg
750,Wooden Desk Rugged,Clothing,471.17,3.3,"Well-balanced, good control.",E_commerce/data/images/wooden_desk_rugged.jpg
751,Mini Leash Series 816,Beauty,65.83,3.4,Keeps me warm in winter. Would buy again.,E_commerce/data/images/mini_leash_series_816.jpg
752,Performance Gloves - Black Edition,Kitchen,697.49,4.9,"Secure fit, lightweight.",E_commerce/data/images/performance_gloves_black_edition.jpg
753,Vintage White Air Fryer,Health,40.59,4.5,Kept me up all night reading. Works well.,E_commerce/data/images/vintage_white_air_fryer.jpg
754,Smart Headphones - Brown Edition,Home & Garden,440.74,4.7,Good value. Loud and clear audio.,E_commerce/data/images/smart_headphones_brown_edition.jpg
755,Polyester Tent Travel,Gaming,133.38,4.2,"Beautiful print, true to size. Highly recommended.",E_commerce/data/images/polyester_tent_travel.jpg
756,Controller Premium X4,Garden,326.01,3.7,Great support for long runs. Would buy again.,E_commerce/data/images/controller_premium_x4.jpg
757,Urban Backpack Series 504,Office,164.8,4.3,Good value. Recipes are simple and delicious.,E_commerce/data/images/urban_backpack_series_504.jpg
758,Advanced Mouse - Purple Edition,Office,26.83,3.4,Durable and easy to use in the garden. Works well.,E_commerce/data/images/advanced_mouse_purple_edition.jpg
759,Modern Pet Bed - Brown Edition,Garden,580.23,2.7,Recipes are simple and delicious.,E_commerce/data/images/modern_pet_bed_brown_edition.jpg
760,Compact Beige Vacuum,Gaming,556.98,3.4,"Good value. Beautiful print, true to size.",E_commerce/data/images/compact_beige_vacuum.jpg
761,Lite Mouse - Beige Edition,Toys,172.69,3.7,"Even cooking, easy cleanup.",E_commerce/data/images/lite_mouse_beige_edition.jpg
762,Wireless Helmet - Brown Edition,Garden,294.64,4.5,"Perfect length, material is soft.",E_commerce/data/images/wireless_helmet_brown_edition.jpg
763,Modern Puzzle Series 979,Beauty,139.09,3.5,"Comfortable fit, but color fades after wash.",E_commerce/data/images/modern_puzzle_series_979.jpg
764,Rugged Tent Series 252,Outdoors,186.6,3.1,"Non-slip surface, excellent for yoga. Would buy again.",E_commerce/data/images/rugged_tent_series_252.jpg
765,Rugged Silver HDD,Electronics,633.3,5.0,Good value. Stylish and holds water well.,E_commerce/data/images/rugged_silver_hdd.jpg
766,Classic Watch - Red Edition,Beauty,182.61,3.1,"Good value. Even cooking, easy cleanup.",E_commerce/data/images/classic_watch_red_edition.jpg
767,Max Lens Series 595,Books,184.26,3.4,Inspirational and practical advice. Highly recommended.,E_commerce/data/images/max_lens_series_595.jpg
768,Classic Orange Mascot,Toys,108.59,4.1,Durable and easy to use in the garden. Highly recommended.,E_commerce/data/images/classic_orange_mascot.jpg
769,Sofa Max V1,Office,229.14,3.6,"Even cooking, easy cleanup. Highly recommended.",E_commerce/data/images/sofa_max_v1.jpg
770,Compact Orange Notebook,Office,258.01,3.5,"Powerful motor, mixes everything smoothly.",E_commerce/data/images/compact_orange_notebook.jpg
771,Wireless Puzzle Series 400,Home & Garden,101.12,4.0,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/wireless_puzzle_series_400.jpg
772,Performance Beige Backpack,Outdoors,147.89,2.6,Great support for long runs. Would buy again.,E_commerce/data/images/performance_beige_backpack.jpg
773,Deluxe Pen Series 231,Outdoors,70.56,3.4,"Good value. Battery lasts all day, sleek design.",E_commerce/data/images/deluxe_pen_series_231.jpg
774,Brown Tent Lite,Health,30.46,4.1,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/brown_tent_lite.jpg
775,Rugged Helmet Series 529,Office,195.68,4.4,Stylish and holds water well.,E_commerce/data/images/rugged_helmet_series_529.jpg
776,Polyester Sandals Max,Outdoors,638.29,4.1,Recipes are simple and delicious. Works well.,E_commerce/data/images/polyester_sandals_max.jpg
777,Lens Max V12,Clothing,491.33,2.7,Blocks out all noise effectively.,E_commerce/data/images/lens_max_v12.jpg
778,Essential Gold Mouse,Outdoors,629.67,3.6,Inspirational and practical advice. Would buy again.,E_commerce/data/images/essential_gold_mouse.jpg
779,Speaker Travel V44,Automotive,721.83,4.1,"Even cooking, easy cleanup. Works well.",E_commerce/data/images/speaker_travel_v44.jpg
780,Rugged Board Game Series 355,Clothing,482.71,4.4,Good value. Stylish and holds water well.,E_commerce/data/images/rugged_board_game_series_355.jpg
781,Bamboo Leash Eco,Outdoors,594.77,4.0,Recipes are simple and delicious.,E_commerce/data/images/bamboo_leash_eco.jpg
782,Modern Red Controller,Electronics,771.62,3.7,Good value. Great support for long runs.,E_commerce/data/images/modern_red_controller.jpg
783,Beige Headphones Performance,Health,274.16,4.7,Inspirational and practical advice. Works well.,E_commerce/data/images/beige_headphones_performance.jpg
784,Sofa Performance V44,Home & Garden,544.2,3.5,Great support for long runs. Would buy again.,E_commerce/data/images/sofa_performance_v44.jpg
785,Silicone Lens Pro,Beauty,183.67,3.2,Durable and easy to use in the garden. Works well.,E_commerce/data/images/silicone_lens_pro.jpg
786,Air Fryer Comfort S41,Books,227.13,5.0,"Good value. Comfortable fit, but color fades after wash.",E_commerce/data/images/air_fryer_comfort_s41.jpg
787,Neoprene Webcam Urban,Gaming,312.38,3.3,"Good value. Battery lasts all day, sleek design.",E_commerce/data/images/neoprene_webcam_urban.jpg
788,Gloves Classic V34,Beauty,180.72,2.7,"Amazing sound quality, worth every penny! Highly recommended.",E_commerce/data/images/gloves_classic_v34.jpg
789,Smart Vacuum Series 483,Kitchen,626.69,4.1,"Good value. Secure fit, lightweight.",E_commerce/data/images/smart_vacuum_series_483.jpg
790,Beige Tent Ultra,Electronics,133.0,3.6,"Powerful motor, mixes everything smoothly. Works well.",E_commerce/data/images/beige_tent_ultra.jpg
791,Pro Brown Blender,Gaming,432.67,4.2,Great support for long runs. Works well.,E_commerce/data/images/pro_brown_blender.jpg
792,Travel Beige Controller,Kitchen,671.22,4.3,"Beautiful print, true to size. Would buy again.",E_commerce/data/images/travel_beige_controller.jpg
793,Eco Pet Bed - Brown Edition,Clothing,203.21,3.8,Good value. Gripping story from start to finish.,E_commerce/data/images/eco_pet_bed_brown_edition.jpg
794,Urban Beige Mat,Home & Garden,521.22,4.4,Durable and easy to use in the garden. Would buy again.,E_commerce/data/images/urban_beige_mat.jpg
795,Gold Lamp Compact,Automotive,146.85,3.8,"Perfect length, material is soft. Highly recommended.",E_commerce/data/images/gold_lamp_compact.jpg
796,Classic Watch Series 985,Toys,109.74,3.3,"Comfortable fit, but color fades after wash. Would buy again.",E_commerce/data/images/classic_watch_series_985.jpg
797,Cotton Headphones Rugged,Toys,145.2,4.0,"Good value. Non-slip surface, excellent for yoga.",E_commerce/data/images/cotton_headphones_rugged.jpg
798,Leather Mixers Urban,Books,186.96,4.4,Loud and clear audio. Works well.,E_commerce/data/images/leather_mixers_urban.jpg
799,Nylon Sofa Essential,Pet Supplies,66.96,2.7,Great support for long runs. Would buy again.,E_commerce/data/images/nylon_sofa_essential.jpg
800,Pro Mascot Series 295,Sports,466.48,2.8,Loud and clear audio. Works well.,E_commerce/data/images/pro_mascot_series_295.jpg
801,Orange Drone Comfort,Pet Supplies,128.37,3.9,"Good value. Beautiful print, true to size.",E_commerce/data/images/orange_drone_comfort.jpg
802,Max Red Hose,Office,91.8,3.8,Keeps me warm in winter.,E_commerce/data/images/max_red_hose.jpg
803,Cushion Advanced X26,Electronics,253.62,3.5,"Perfect length, material is soft. Would buy again.",E_commerce/data/images/cushion_advanced_x26.jpg
804,Polyester Mat Classic,Pet Supplies,94.51,2.8,Inspirational and practical advice.,E_commerce/data/images/polyester_mat_classic.jpg
805,Orange Novel Eco,Electronics,756.53,3.6,"Comfortable fit, but color fades after wash. Highly recommended.",E_commerce/data/images/orange_novel_eco.jpg
